Country,Indicator,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012
Israel,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,Category1,0,0,0,2.6,2.1,3.5,3.9,3.8,3.3,3.2,3.6,3.9,3.7
Italy,Category2,2.9,2.1,2.7,2.3,2.9,3.3,3.3,3.2,3.2,3.8,3.5,3.9,3.5
Italy,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Category2,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Category2,0,1.7,1.2,1.6,1.9,1.9,1.4,13,13,1.6,1.8,14,1.4
Japan,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Category2,0,0,0,2.3,0,0,0,0,2.5,0,0,0,0
Jordan,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,Category2,5.4,5.1,4.7,4.6,4.3,5.5,4.5,52,5.3,4.5,4.1,4.8,4.7
Kazakhstan,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,Category1,0,0,0,0,0,0,0,1.8,0,0,20,0,0
Kenya,Category2,0,0,0,0,0,0,0,1.8,0,0,2.7,0,0
Kenya,Category3,0,0,0,0,0,0,0,0,0,0,.2,0,0
Kenya,Category4,0,0,0,0,0,0,0,0,0,0,1.7,0,0
Kenya,Category5,0,0,0,0,0,0,0,0,0,0,2.8,0,0
Kenya,Category6,0,0,0,0,0,0,0,0,0,0,4.8,0,0
Kenya,Category7,0,0,0,0,0,0,0,0,0,0,.6,0,0
Kenya,Category8,0,0,0,0,0,0,0,0,0,0,.8,0,0
Kenya,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,Category10,0,0,0,0,0,0,0,0,0,0,.7,0,0
Kenya,Category11,0,0,0,0,0,0,0,0,0,0,1.6,0,0
Kenya,Category12,0,0,0,0,0,0,0,0,0,0,1.9,0,0
Kenya,Category13,0,0,0,0,0,0,0,0,0,0,2.6,0,0
Kenya,Category14,0,0,0,0,0,0,0,0,0,0,3.5,0,0
Kenya,Category15,0,0,0,0,0,0,0,0,0,0,1.6,0,0
Kenya,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,Category1,0,0,0,0,0,0,0,3.2,3.2,3.1,3.3,3.7,3.2
Kuwait,Category2,0,0,0,0,0,0,0,3.2,3.2,3.1,3.3,3.7,3.2
Kuwait,Category3,0,0,0,0,0,0,0,4.4,0,42,0,4.8,0
Kuwait,Category4,0,0,0,0,0,0,0,2.2,0,2.4,0,2.4,0
Kuwait,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,Category6,0,0,0,0,0,0,0,2.4,0,2.6,0,2.7,0
Kuwait,Category7,0,0,0,0,0,0,0,.9,0,8,0,.1,0
Kuwait,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,Category10,0,0,0,0,0,0,0,2.9,0,2.4,0,2.3,0
Kuwait,Category11,0,0,0,0,0,0,0,4.9,0,3.4,0,2.4,0
Kuwait,Category12,0,0,0,0,0,0,.,.,0,0,0,0,0
Kuwait,Category13,0,0,0,0,0,0,0,3.1,0,4.7,0,5.9,0
Kuwait,Category14,0,0,0,0,0,0,0,6.7,0,5.1,0,48,0
Kuwait,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,Category2,4.5,4.7,4.3,50,4.1,4.7,4.9,4.7,4.8,4.4,4.4,4.2,0
Kyrgyzstan,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,Category2,0,0,23,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,Category1,4.3,5.1,5.2,5.3,5.3,4.8,4.5,4.6,4.7,5.3,4.8,5.8,5.8
Latvia,Category2,4.6,5.7,5.8,5.1,5.8,5.5,4.5,5.4,5.7,5.4,5.8,5.3,5.8
Latvia,Category3,3.9,3.1,3.6,3.7,4.2,4.1,4.1,3.1,34,3.4,3.6,3.6,0
Latvia,Category4,2.9,1.2,2.7,1.6,1.5,1.5,1.8,2.5,2.2,2.5,2.6,22,0
Latvia,Category5,.4,.4,.7,.6,.1,.7,6,.9,.9,.2,.4,.9,0
Latvia,Category6,.5,.3,.3,.9,.9,.6,.5,.9,.3,.3,.4,.3,0
Latvia,Category7,2.3,19,1.6,1.8,1.1,1.9,1.4,1.9,1.8,1.3,1.3,1.3,0
Latvia,Category8,.9,1.9,1.1,1.3,1.2,1.2,1.2,1.6,1.7,1.2,.7,.9,0
Latvia,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,Category1,0,0,6.5,6.7,5.8,0,0,0,0,41,0,3.8,0
Lesotho,Category2,0,0,7.6,5.9,5.7,0,0,0,0,41,0,31,0
Lesotho,Category3,0,0,0,0,20,0,0,0,0,6.5,0,2.7,0
Lesotho,Category4,0,0,0,0,0,0,0,0,0,.2,0,1.8,0
Lesotho,Category5,0,0,0,0,5,0,0,0,0,0,0,0,0
Lesotho,Category6,0,0,0,0,10,0,0,0,0,2.7,0,58,0
Lesotho,Category7,0,0,0,0,20,0,0,0,0,.5,0,.5,0
Lesotho,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,Category9,0,0,0,0,45,0,0,0,0,.1,0,0,0
Lesotho,Category10,0,0,0,0,0,0,0,0,0,42,0,0,0
Lesotho,Category11,0,0,0,0,0,0,0,0,0,1.7,0,0,0
Lesotho,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,Category13,0,0,0,0,0,0,0,0,0,40,0,0,0
Lesotho,Category14,0,0,0,0,0,0,0,0,0,75,0,0,0
Lesotho,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,Category16,0,0,0,0,0,0,0,0,0,50,0,0,0
Libya,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,Category2,0,0,0,0,0,0,0,0,0,2.8,0,0,0
Libya,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Category1,4.6,4.6,4.2,4.4,4.3,4.5,49,4.6,5.1,5.4,5.8,4.9,5.2
Lithuania,Category2,45,47,4.7,4.3,4.6,4.6,4.3,5.4,5.4,51,5.2,5.1,5.4
Lithuania,Category3,2.8,2.1,2.8,27,2.8,2.1,2.7,2.1,2.9,2.7,2.3,2.5,2.3
Lithuania,Category4,2.7,1.1,1.8,1.6,1.2,17,1.7,1.2,1.4,1.3,1.1,1.7,1.3
Lithuania,Category5,.6,1.5,1.8,1.2,1.1,1.7,1.4,1.3,1.5,1.9,.1,7,.9
Lithuania,Category6,.3,.7,.8,.9,.6,.6,.2,.5,.1,.9,.8,.2,.4
Lithuania,Category7,1.4,1.2,1.8,1.2,1.6,1.6,1.7,1.3,1.2,1.9,1.7,1.5,2.8
Lithuania,Category8,1.5,1.3,1.8,1.4,1.2,1.6,1.4,1.4,16,1.3,1.5,1.8,13
Lithuania,Category9,.7,.2,.2,.7,.6,.4,11,1.4,1.9,13,1.4,1.3,1.4
Lithuania,Category10,4.9,3.7,4.9,4.1,4.4,4.2,4.4,4.5,4.3,44,45,4.6,4.2
Lithuania,Category11,24,2.5,2.8,2.7,2.9,2.4,30,3.7,3.5,3.9,3.4,3.8,3.1
Lithuania,Category12,58,5.3,5.8,5.8,5.1,5.6,5.9,6.4,6.9,63,6.4,6.7,6.5
Lithuania,Category13,4.4,45,5.2,5.5,5.5,5.8,5.9,5.3,5.5,6.2,6.8,5.8,5.1
Lithuania,Category14,55,5.6,5.3,5.8,5.8,6.5,62,64,6.9,6.5,6.2,65,6.3
Lithuania,Category15,5.9,6.3,6.9,6.1,5.1,6.8,6.8,6.8,6.7,6.4,6.7,64,7.2
Lithuania,Category16,4.9,4.3,3.2,38,3.4,3.7,36,2.6,3.2,36,3.2,3.9,3.6
Luxembourg,Category1,0,0,0,0,0,1.6,0,0,0,2.3,0,2.2,0
Luxembourg,Category2,0,0,0,1.4,0,1.2,0,2.1,0,2.2,0,24,0
Luxembourg,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,Category1,0,3.8,3.6,3.8,3.9,3.9,3.7,3.2,3.7,3.7,3.8,3.2,0
Madagascar,Category2,0,3.6,3.2,3.2,3.5,35,3.9,3.2,34,3.9,3.2,3.4,0
Madagascar,Category3,0,0,0,0,0,2.1,0,3.2,0,2.6,0,3.1,0
Madagascar,Category4,0,0,0,0,0,1.7,0,1.2,0,18,0,1.7,0
Madagascar,Category5,0,0,0,0,0,1.7,0,.3,0,.3,0,.8,0
Madagascar,Category6,0,0,0,0,0,.9,0,1.3,0,1.1,0,.9,0
Madagascar,Category7,0,0,0,0,0,1.5,0,1.1,0,1.4,0,1.7,0
Madagascar,Category8,0,0,0,0,0,1.2,0,.8,0,1.4,0,1.4,0
Madagascar,Category9,0,0,0,0,0,0,0,0,0,.3,0,.4,0
Madagascar,Category10,0,0,0,0,0,3.6,0,3.8,0,28,0,3.6,0
Madagascar,Category11,0,0,0,0,0,2.1,0,1.7,0,1.8,0,2.1,0
Madagascar,Category12,0,0,0,0,0,3.5,0,36,0,4.2,0,33,0
Madagascar,Category13,0,0,0,0,0,3.4,0,3.8,0,2.9,0,2.5,0
Madagascar,Category14,0,0,0,0,0,3.8,0,4.3,0,4.4,0,4.9,0
Madagascar,Category15,0,0,0,0,0,4.2,0,4.6,0,3.3,0,4.1,0
Madagascar,Category16,0,0,0,0,0,0,0,0,0,4.8,0,39,0
Malawi,Category1,0,0,0,0,0,0,0,2.9,0,0,1.5,0,0
Malawi,Category2,0,0,0,0,0,0,0,2.2,0,0,1.5,0,0
Malawi,Category3,0,0,0,0,0,0,0,0,0,0,1.5,0,0
Malawi,Category4,0,0,0,0,0,0,0,0,0,0,2.3,0,0
Malawi,Category5,0,0,0,0,0,0,0,0,0,0,19,0,0
Malawi,Category6,0,0,0,0,0,0,0,0,0,0,1.8,0,0
Malawi,Category7,0,0,0,0,0,0,0,0,0,0,1.3,0,0
Malawi,Category8,0,0,0,0,0,0,0,0,0,0,1.1,0,0
Malawi,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,Category10,0,0,0,0,0,0,0,0,0,0,1.8,0,0
Malawi,Category11,0,0,0,0,0,0,0,0,0,0,.2,0,0
Malawi,Category12,0,0,0,0,0,0,0,0,0,0,1.7,0,0
Malawi,Category13,0,0,0,0,0,0,0,0,0,0,1.9,0,0
Malawi,Category14,0,0,0,0,0,0,0,0,0,0,2.6,0,0
Malawi,Category15,0,0,0,0,0,0,0,0,0,0,3.8,0,0
Malawi,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,Category1,3.8,0,3.2,0,3.1,0,3.8,0,4.2,4.7,4.1,4.8,47
Malaysia,Category2,0,0,0,0,3.8,0,3.7,0,4.9,5.9,4.8,4.7,4.9
Malaysia,Category3,0,0,2.6,0,2.1,0,2.7,0,3.7,2.2,3.5,3.2,28
Malaysia,Category4,0,0,5.1,0,4.4,0,48,0,3.7,4.2,3.7,3.1,4.7
Malaysia,Category5,0,0,.9,0,.2,0,8,0,.1,.9,1.7,1.5,.9
Malaysia,Category6,0,0,.8,0,.6,0,.7,0,.3,.8,.5,.7,.1
Malaysia,Category7,0,0,.2,0,1.3,0,.9,0,.7,1.3,1.6,1.5,1.4
Malaysia,Category8,0,0,.4,0,.4,0,.2,0,.5,.8,4,.9,.9
Malaysia,Category9,0,0,0,0,0,0,.5,0,0,0,0,0,0
Malaysia,Category10,0,0,0,0,4.5,0,4.3,0,4.1,4.7,4.6,4.7,46
Malaysia,Category11,0,0,0,0,2.8,0,2.2,0,3.1,46,4.1,4.4,4.9
Malaysia,Category12,0,0,0,0,5.9,0,5.9,0,5.4,5.2,5.7,4.6,4.3
Malaysia,Category13,0,0,0,0,4.3,0,4.8,0,4.6,47,4.5,4.9,4.7
Malaysia,Category14,0,0,0,0,4.3,0,4.2,0,4.9,4.5,4.5,4.4,4.7
Malaysia,Category15,0,0,0,0,3.1,0,37,0,60,52,4.9,4.4,4.7
Malaysia,Category16,0,0,0,0,0,0,5.4,0,0,0,0,0,0
Mali,Category1,0,0,0,0,0,0,1.3,0,0,0,1.1,0,0
Mali,Category2,0,0,0,0,0,0,1.1,1.6,0,0,16,0,0
Mali,Category3,0,0,0,0,0,0,40,0,0,0,0,0,0
Mali,Category4,0,0,0,0,0,0,.2,0,0,0,0,0,0
Mali,Category5,0,0,0,0,0,0,1.9,0,0,0,0,0,0
Mali,Category6,0,0,0,0,0,0,1.1,0,0,0,0,0,0
Mali,Category7,0,0,0,0,0,0,1.9,0,0,0,0,0,0
Mali,Category8,0,0,0,0,0,0,7,0,0,0,0,0,0
Mali,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,Category10,0,0,0,0,0,0,.3,0,0,0,0,0,0
Mali,Category11,0,0,0,0,0,0,2.3,0,0,0,0,0,0
Mali,Category12,0,0,0,0,0,0,1.6,0,0,0,0,0,0
Mali,Category13,0,0,0,0,0,0,2.4,0,0,0,0,0,0
Mali,Category14,0,0,0,0,0,0,1.7,0,0,0,0,0,0
Mali,Category15,0,0,0,0,0,0,1.1,0,0,0,0,0,0
Mali,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,Category1,0,0,0,0,25,2.3,2.3,25,2.5,2.1,2.7,25,2.2
Malta,Category2,0,0,0,0,2.6,2.2,2.1,2.1,2.7,2.4,2.1,2.9,2.5
Malta,Category3,0,0,1.3,0,0,14,1.2,1.3,2.6,2.4,2.9,3.1,3.9
Malta,Category4,0,0,2.4,0,0,3.4,3.6,3.8,3.1,3.2,3.9,3.6,3.5
Malta,Category5,0,0,2.5,0,0,2.2,2.8,1.1,2.8,1.8,1.2,.1,1.5
Malta,Category6,0,0,.5,0,0,.9,.3,.6,.8,.4,.8,3,.5
Malta,Category7,0,0,2.3,0,0,1.4,1.7,1.8,1.5,1.8,1.4,13,1.6
Malta,Category8,0,0,1.7,0,0,.5,.9,.7,.2,.7,.2,.7,.7
Malta,Category9,0,0,0,0,0,.6,.8,.8,.9,.8,.8,.5,.3
Malta,Category10,0,0,0,0,0,1.9,1.2,2.3,2.5,2.3,2.1,2.5,2.6
Malta,Category11,0,0,0,0,0,1.4,1.9,1.4,1.5,1.8,1.7,1.3,18
Malta,Category12,0,0,0,0,0,4.4,4.9,3.4,4.4,5.5,5.4,5.6,5.7
Malta,Category13,0,0,0,0,0,1.1,25,2.1,30,25,2.5,2.7,2.7
Malta,Category14,0,0,0,0,0,3.5,3.8,3.8,3.1,3.7,3.2,4.4,40
Malta,Category15,0,0,0,0,0,29,2.2,2.1,2.1,1.4,2.3,2.6,2.1
Malta,Category16,0,0,0,0,0,2.7,20,0,0,0,20,1.8,2.7
Mauritius,Category1,0,0,0,0,0,0,0,0,0,0,0,0,4.4
Mauritius,Category2,0,0,0,0,0,0,0,0,0,0,0,0,4.9
Mauritius,Category3,0,0,0,0,0,0,0,0,0,0,0,0,2.1
Mauritius,Category4,0,0,0,0,0,0,0,0,0,0,0,0,.7
Mauritius,Category5,0,0,0,0,0,0,0,0,0,0,0,0,.6
Mauritius,Category6,0,0,0,0,0,0,0,0,0,0,0,0,4.6
Mauritius,Category7,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Mauritius,Category8,0,0,0,0,0,0,0,0,0,0,0,0,.7
Mauritius,Category9,0,0,0,0,0,0,0,0,0,0,0,0,.9
Mauritius,Category10,0,0,0,0,0,0,0,0,0,0,0,0,3.8
Mauritius,Category11,0,0,0,0,0,0,0,0,0,0,0,0,2.6
Mauritius,Category12,0,0,0,0,0,0,0,0,0,0,0,0,4.6
Mauritius,Category13,0,0,0,0,0,0,0,0,0,0,0,0,43
Mauritius,Category14,0,0,0,0,0,0,0,0,0,0,0,0,5.6
Mauritius,Category15,0,0,0,0,0,0,0,0,0,0,0,0,4.5
Mauritius,Category16,0,0,0,0,0,0,0,0,0,0,0,0,58
Mexico,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,Category2,0,0,0,3.6,0,0,0,0,0,0,0,0,0
Mexico,Category3,0,0,0,1.4,0,0,0,0,0,0,0,0,0
Mexico,Category4,0,0,0,3.1,0,0,0,0,0,0,0,0,0
Mexico,Category5,0,0,0,1.3,0,0,0,0,0,0,0,0,0
Mexico,Category6,0,0,0,.7,0,0,0,0,0,0,0,0,0
Mexico,Category7,0,0,0,1.2,0,0,0,0,0,0,0,0,0
Mexico,Category8,0,0,0,.1,0,0,0,0,0,0,0,0,0
Mexico,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Category1,0,0,0,0,4.4,50,0,0,0,0,0,0,0
Monaco,Category2,0,0,0,0,4.4,50,0,0,0,0,0,0,0
Monaco,Category3,0,0,0,0,0,100,0,0,0,0,0,0,0
Monaco,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
